Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,Onset for second letter
dark,29287,4473,drab,-1,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,5299,cloudy,2,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,5767,dingy,-1,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,5823,opaque,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,6223,foggy,2,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,6716,dun,-1,2,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,6741,shady,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,6923,indistinct,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,7405,clouded,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,7457,murky,-1,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,7496,obscure,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,9655,overcast,-1,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,14059,crepuscular,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,16101,unlit,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,16186,nebulous,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,17191,sunless,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,21675,sooty,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,22100,dull,3,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,23827,somber,-1,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,30875,lurid,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,32125,shaded,6,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,33939,darkened,-1,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,33940,grimy,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,33941,pitch-black,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,33942,pitch-dark,6,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,29287,33943,stygian,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,23800,197,black,1,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,23800,545,shadowy,-1,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,23800,893,dusk,-1,2,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,23800,1118,gloomy,-1,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,23800,1641,dusky,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,23800,1645,dim,6,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,23800,1671,faint,4,2,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,23800,1851,misty,4,1,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,23800,2306,vague,5,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
dark,23800,3480,inky,-1,3,1,None,"{'Noun': ['absence of light or illumination', 'absence of moral or spiritual values', 'an unilluminated area', 'the time after sunset and before sunrise while it is dark outside', 'an unenlightened state'], 'Adjective': ['devoid of or deficient in light or brightness; shadowed or black', '(used of color', 'brunet (used of hair or skin or eyes', 'stemming from evil characteristics or forces; wicked or dishonorable', 'secret', 'showing a brooding ill humor', 'lacking enlightenment or knowledge or culture', 'marked by difficulty of style or expression', 'causing dejection', 'not giving performances; closed']}","['bark', 'cark', 'dark', 'hark', 'lark', 'mark', 'nark', 'park', 'sark', 'wark', 'yark']",bark;cark;dark;hark;lark;mark;nark;park;sark;wark;yark;birk;dirk;firk;kirk;mirk;yirk;cork;lurk;merk;murk;perk;pork;work;yerk;york
