Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,,Onser for seconf letter
grey,20407,834,iron,3,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,1641,dusky,-1,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,1799,silvery,-1,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,2075,dusty,3,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,2830,slate,-1,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,2947,ash,5,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,3154,pearly,-1,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,4473,drab,-1,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,5767,dingy,-1,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,7377,livid,-1,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,7405,clouded,-1,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,9484,peppery,-1,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,10932,oyster,-1,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,14686,ashen,-1,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,15569,smoky,6,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,22126,mousy,-1,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,20407,23827,somber,-1,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,119,powder,3,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,673,stone,3,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,834,iron,3,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,1641,dusky,-1,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,1799,silvery,-1,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,2075,dusty,3,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,2830,slate,-1,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,2947,ash,5,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,3154,pearly,-1,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,4473,drab,-1,1,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,5767,dingy,-1,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,7377,livid,-1,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,7405,clouded,-1,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,9484,peppery,-1,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,10932,oyster,-1,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,14686,ashen,-1,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,21581,smoky,6,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,22126,mousy,-1,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,23827,somber,-1,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,31655,neutral,5,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,31794,lead,4,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
