user_id,response_id,quote_id,overall_score,other
9435,63,189,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>the only thing more dangerous than ignorance is arrogance</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""2"">only</input>
<input mode=""speech"" intelligibility=""2"">thing</input>
<input mode=""speech"" intelligibility=""3"">more</input>
<input mode=""speech"" intelligibility=""2"">dangerous</input>
<input mode=""speech"" intelligibility=""4"">than</input>
<input mode=""speech"" intelligibility=""3"">ignorance</input>
<input mode=""speech"" intelligibility=""3"">is</input>
<input mode=""speech"" intelligibility=""2"">arrogance</input>
</input>
"
18559,642,397,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>perfection is not attainable but if we chase perfection we can catch excellence</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">perfection</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""4"">not</input>
<input mode=""speech"" intelligibility=""2"">attainable</input>
<input mode=""speech"" intelligibility=""5"">but</input>
<input mode=""speech"" intelligibility=""5"">if</input>
<input mode=""speech"" intelligibility=""1"">we</input>
<input mode=""speech"" intelligibility=""2"">chase</input>
<input mode=""speech"" intelligibility=""3"">perfection</input>
<input mode=""speech"" intelligibility=""2"">we</input>
<input mode=""speech"" intelligibility=""3"">can</input>
<input mode=""speech"" intelligibility=""4"">catch</input>
<input mode=""speech"" intelligibility=""3"">excellence</input>
</inputs>
"
18388,1009,416,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>you were born to be a player you were meant to be here this moment is yours</instance>
<inputs>
<input mode=""speech"" intelligibility=""3"">you</input>
<input mode=""speech"" intelligibility=""1"">were</input>
<input mode=""speech"" intelligibility=""2"">born</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""4"">be</input>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""1"">player</input>
<input mode=""speech"" intelligibility=""3"">you</input>
<input mode=""speech"" intelligibility=""1"">were</input>
<input mode=""speech"" intelligibility=""2"">meant</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""3"">be</input>
<input mode=""speech"" intelligibility=""2"">here</input>
<input mode=""speech"" intelligibility=""2"">this</input>
<input mode=""speech"" intelligibility=""1"">moment</input>
<input mode=""speech"" intelligibility=""2"">is</input>
<input mode=""speech"" intelligibility=""1"">yours</input>
</inputs>
"
18501,607,275,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>start by doing whats necessary then do what is possible and suddenly you are doing the impossible</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">start</input>
<input mode=""speech"" intelligibility=""1"">by</input>
<input mode=""speech"" intelligibility=""1"">doing</input>
<input mode=""speech"" intelligibility=""3"">whats</input>
<input mode=""speech"" intelligibility=""4"">necessary</input>
<input mode=""speech"" intelligibility=""1"">then</input>
<input mode=""speech"" intelligibility=""4"">do</input>
<input mode=""speech"" intelligibility=""6"">what</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""2"">possible</input>
<input mode=""speech"" intelligibility=""3"">and</input>
<input mode=""speech"" intelligibility=""1"">suddenly</input>
<input mode=""speech"" intelligibility=""1"">you</input>
<input mode=""speech"" intelligibility=""2"">are</input>
<input mode=""speech"" intelligibility=""2"">doing</input>
<input mode=""speech"" intelligibility=""3"">the</input>
<input mode=""speech"" intelligibility=""4"">impossible</input>
</inputs>
"
8761,1202,80,3,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""3"" >
<instance>friends are the family you choose</instance>
<inputs>
<input mode=""speech"" intelligibility=""3"">friends</input>
<input mode=""speech"" intelligibility=""2"">are</input>
<input mode=""speech"" intelligibility=""3"">the</input>
<input mode=""speech"" intelligibility=""2"">family</input>
<input mode=""speech"" intelligibility=""5"">you</input>
<input mode=""speech"" intelligibility=""3"">choose</input>
</inputs>
"
18346,698,238,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>the heart and soul of the company is creativity and innovation</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""2"">heart</input>
<input mode=""speech"" intelligibility=""1"">and</input>
<input mode=""speech"" intelligibility=""2"">soul</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""2"">company</input>
<input mode=""speech"" intelligibility=""2"">is</input>
<input mode=""speech"" intelligibility=""1"">creativity</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""1"">innovation</input>
</inputs>
"
21204,1186,423,3,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""3"" >
<instance>a little more persistence a little more effort and what seemed hopeless failure may turn to glorious success</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""1"">little</input>
<input mode=""speech"" intelligibility=""4"">more</input>
<input mode=""speech"" intelligibility=""5"">persistence</input>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""2"">little</input>
<input mode=""speech"" intelligibility=""3"">more</input>
<input mode=""speech"" intelligibility=""3"">effort</input>
<input mode=""speech"" intelligibility=""3"">and</input>
<input mode=""speech"" intelligibility=""5"">what</input>
<input mode=""speech"" intelligibility=""6"">seemed</input>
<input mode=""speech"" intelligibility=""4"">hopeless</input>
<input mode=""speech"" intelligibility=""3"">failure</input>
<input mode=""speech"" intelligibility=""4"">may</input>
<input mode=""speech"" intelligibility=""3"">turn</input>
<input mode=""speech"" intelligibility=""3"">to</input>
<input mode=""speech"" intelligibility=""1"">glorious</input>
<input mode=""speech"" intelligibility=""6"">success</input>
</inputs>
"
18538,551,400,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>to succeed you need to find something to hold on to something to motivate you something to inspire you</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""3"">succeed</input>
<input mode=""speech"" intelligibility=""2"">you</input>
<input mode=""speech"" intelligibility=""4"">need</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""4"">find</input>
<input mode=""speech"" intelligibility=""4"">something</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""1"">hold</input>
<input mode=""speech"" intelligibility=""2"">on</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">something</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""1"">motivate</input>
<input mode=""speech"" intelligibility=""5"">you</input>
<input mode=""speech"" intelligibility=""4"">something</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""1"">inspire</input>
<input mode=""speech"" intelligibility=""5"">you</input>
</inputs>
"
18801,661,390,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>winners never quit and quitters never win</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">winners</input>
<input mode=""speech"" intelligibility=""2"">never</input>
<input mode=""speech"" intelligibility=""2"">quit</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""1"">quitters</input>
<input mode=""speech"" intelligibility=""1"">never</input>
<input mode=""speech"" intelligibility=""2"">win</input>
</inputs>
"
18538,552,418,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>a difficult time can be more readily endured if we return the conviction that our existence holds a purpose a cause to pursue a person to love a goal to achieve</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""2"">difficult</input>
<input mode=""speech"" intelligibility=""3"">time</input>
<input mode=""speech"" intelligibility=""3"">can</input>
<input mode=""speech"" intelligibility=""5"">be</input>
<input mode=""speech"" intelligibility=""2"">more</input>
<input mode=""speech"" intelligibility=""1"">readily</input>
<input mode=""speech"" intelligibility=""2"">endured</input>
<input mode=""speech"" intelligibility=""4"">if</input>
<input mode=""speech"" intelligibility=""1"">we</input>
<input mode=""speech"" intelligibility=""2"">return</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""3"">conviction</input>
<input mode=""speech"" intelligibility=""3"">that</input>
<input mode=""speech"" intelligibility=""2"">our</input>
<input mode=""speech"" intelligibility=""3"">existence</input>
<input mode=""speech"" intelligibility=""4"">holds</input>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""1"">purpose</input>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""4"">cause</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">pursue</input>
<input mode=""speech"" intelligibility=""3"">a</input>
<input mode=""speech"" intelligibility=""3"">person</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">love</input>
<input mode=""speech"" intelligibility=""3"">a</input>
<input mode=""speech"" intelligibility=""4"">goal</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""5"">achieve</input>
</inputs>
"
15307,297,228,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>creativity requires the courage to let go of certainties</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">creativity</input>
<input mode=""speech"" intelligibility=""2"">requires</input>
<input mode=""speech"" intelligibility=""3"">the</input>
<input mode=""speech"" intelligibility=""2"">courage</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""1"">let</input>
<input mode=""speech"" intelligibility=""3"">go</input>
<input mode=""speech"" intelligibility=""3"">of</input>
<input mode=""speech"" intelligibility=""2"">certainties</input>
</inputs>
"
6049,222,231,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>the real difference between humans and animals is not reason it is imagination</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""1"">real</input>
<input mode=""speech"" intelligibility=""3"">difference</input>
<input mode=""speech"" intelligibility=""3"">between</input>
<input mode=""speech"" intelligibility=""3"">humans</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""1"">animals</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""4"">not</input>
<input mode=""speech"" intelligibility=""2"">reason</input>
<input mode=""speech"" intelligibility=""3"">it</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""3"">imagination</input>
</inputs>
"
7248,306,374,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>the best motivation always comes from within</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""2"">best</input>
<input mode=""speech"" intelligibility=""2"">motivation</input>
<input mode=""speech"" intelligibility=""2"">always</input>
<input mode=""speech"" intelligibility=""4"">comes</input>
<input mode=""speech"" intelligibility=""3"">from</input>
<input mode=""speech"" intelligibility=""2"">within</input>
</inputs>
"
18310,421,71,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>theres no learning without trying lots of ideas and failing lots of times</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">theres</input>
<input mode=""speech"" intelligibility=""1"">no</input>
<input mode=""speech"" intelligibility=""1"">learning</input>
<input mode=""speech"" intelligibility=""1"">without</input>
<input mode=""speech"" intelligibility=""1"">trying</input>
<input mode=""speech"" intelligibility=""1"">lots</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""1"">ideas</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""1"">failing</input>
<input mode=""speech"" intelligibility=""2"">lots</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">times</input>
</inputs>
"
15534,311,163,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>give me a fish and i eat for a day teach me to fish and i eat for a lifetime</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">give</input>
<input mode=""speech"" intelligibility=""1"">me</input>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""1"">fish</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""2"">i</input>
<input mode=""speech"" intelligibility=""2"">eat</input>
<input mode=""speech"" intelligibility=""2"">for</input>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""2"">day</input>
<input mode=""speech"" intelligibility=""1"">teach</input>
<input mode=""speech"" intelligibility=""2"">me</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""1"">fish</input>
<input mode=""speech"" intelligibility=""1"">and</input>
<input mode=""speech"" intelligibility=""2"">i</input>
<input mode=""speech"" intelligibility=""2"">eat</input>
<input mode=""speech"" intelligibility=""2"">for</input>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""1"">lifetime</input>
</inputs>
"
21132,1120,183,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>its easy to stand in the crowd but it takes courage to stand alone</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">its</input>
<input mode=""speech"" intelligibility=""4"">easy</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""4"">stand</input>
<input mode=""speech"" intelligibility=""4"">in</input>
<input mode=""speech"" intelligibility=""4"">the</input>
<input mode=""speech"" intelligibility=""1"">crowd</input>
<input mode=""speech"" intelligibility=""4"">but</input>
<input mode=""speech"" intelligibility=""4"">it</input>
<input mode=""speech"" intelligibility=""2"">takes</input>
<input mode=""speech"" intelligibility=""1"">courage</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""3"">stand</input>
<input mode=""speech"" intelligibility=""2"">alone</input>
</inputs>
"
21583,1228,352,4,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""4"" >
<instance>start where you are use what you have do what you can</instance>
<inputs>
<input mode=""speech"" intelligibility=""4"">start</input>
<input mode=""speech"" intelligibility=""1"">where</input>
<input mode=""speech"" intelligibility=""6"">you</input>
<input mode=""speech"" intelligibility=""1"">are</input>
<input mode=""speech"" intelligibility=""4"">use</input>
<input mode=""speech"" intelligibility=""6"">what</input>
<input mode=""speech"" intelligibility=""6"">you</input>
<input mode=""speech"" intelligibility=""6"">have</input>
<input mode=""speech"" intelligibility=""3"">do</input>
<input mode=""speech"" intelligibility=""6"">what</input>
<input mode=""speech"" intelligibility=""4"">you</input>
<input mode=""speech"" intelligibility=""3"">can</input>
</inputs>
"
4399,249,238,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>the heart and soul of the company is creativity and innovation</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""2"">heart</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""1"">soul</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""1"">company</input>
<input mode=""speech"" intelligibility=""1"">is</input>
<input mode=""speech"" intelligibility=""1"">creativity</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""2"">innovation</input>
</inputs>
"
21583,1139,537,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>dont ever let somebody tell youyou cant do something not even me alright you dream you gotta protect it</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">dont</input>
<input mode=""speech"" intelligibility=""2"">ever</input>
<input mode=""speech"" intelligibility=""3"">let</input>
<input mode=""speech"" intelligibility=""5"">somebody</input>
<input mode=""speech"" intelligibility=""1"">tell</input>
<input mode=""speech"" intelligibility=""2"">youyou</input>
<input mode=""speech"" intelligibility=""1"">cant</input>
<input mode=""speech"" intelligibility=""2"">do</input>
<input mode=""speech"" intelligibility=""2"">something</input>
<input mode=""speech"" intelligibility=""5"">not</input>
<input mode=""speech"" intelligibility=""5"">even</input>
<input mode=""speech"" intelligibility=""4"">me</input>
<input mode=""speech"" intelligibility=""2"">alright</input>
<input mode=""speech"" intelligibility=""4"">you</input>
<input mode=""speech"" intelligibility=""2"">dream</input>
<input mode=""speech"" intelligibility=""5"">you</input>
<input mode=""speech"" intelligibility=""1"">gotta</input>
<input mode=""speech"" intelligibility=""2"">protect</input>
<input mode=""speech"" intelligibility=""3"">it</input>
</inputs>
"
18743,963,421,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>i must be willing to give up what i am in order to become what i will be</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">i</input>
<input mode=""speech"" intelligibility=""2"">must</input>
<input mode=""speech"" intelligibility=""1"">be</input>
<input mode=""speech"" intelligibility=""1"">willing</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""3"">give</input>
<input mode=""speech"" intelligibility=""3"">up</input>
<input mode=""speech"" intelligibility=""4"">what</input>
<input mode=""speech"" intelligibility=""2"">i</input>
<input mode=""speech"" intelligibility=""2"">am</input>
<input mode=""speech"" intelligibility=""3"">in</input>
<input mode=""speech"" intelligibility=""1"">order</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""3"">become</input>
<input mode=""speech"" intelligibility=""3"">what</input>
<input mode=""speech"" intelligibility=""3"">i</input>
<input mode=""speech"" intelligibility=""1"">will</input>
<input mode=""speech"" intelligibility=""3"">be</input>
</inputs>
"
18380,1219,388,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>the will to win is important but the will to prepare is vital</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""1"">will</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""5"">win</input>
<input mode=""speech"" intelligibility=""3"">is</input>
<input mode=""speech"" intelligibility=""3"">important</input>
<input mode=""speech"" intelligibility=""4"">but</input>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""2"">will</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">prepare</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""1"">vital</input>
</inputs>
"
18501,781,171,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>many people will walk in and out of your life but only true friends will leave footprints in your heart</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">many</input>
<input mode=""speech"" intelligibility=""2"">people</input>
<input mode=""speech"" intelligibility=""1"">will</input>
<input mode=""speech"" intelligibility=""3"">walk</input>
<input mode=""speech"" intelligibility=""1"">in</input>
<input mode=""speech"" intelligibility=""1"">and</input>
<input mode=""speech"" intelligibility=""4"">out</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""1"">your</input>
<input mode=""speech"" intelligibility=""1"">life</input>
<input mode=""speech"" intelligibility=""3"">but</input>
<input mode=""speech"" intelligibility=""2"">only</input>
<input mode=""speech"" intelligibility=""4"">true</input>
<input mode=""speech"" intelligibility=""4"">friends</input>
<input mode=""speech"" intelligibility=""2"">will</input>
<input mode=""speech"" intelligibility=""3"">leave</input>
<input mode=""speech"" intelligibility=""3"">footprints</input>
<input mode=""speech"" intelligibility=""2"">in</input>
<input mode=""speech"" intelligibility=""1"">your</input>
<input mode=""speech"" intelligibility=""1"">heart</input>
</inputs>
"
18365,448,421,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>i must be willing to give up what i am in order to become what i will be</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">i</input>
<input mode=""speech"" intelligibility=""2"">must</input>
<input mode=""speech"" intelligibility=""2"">be</input>
<input mode=""speech"" intelligibility=""1"">willing</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""1"">give</input>
<input mode=""speech"" intelligibility=""2"">up</input>
<input mode=""speech"" intelligibility=""2"">what</input>
<input mode=""speech"" intelligibility=""2"">i</input>
<input mode=""speech"" intelligibility=""2"">am</input>
<input mode=""speech"" intelligibility=""2"">in</input>
<input mode=""speech"" intelligibility=""1"">order</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""2"">become</input>
<input mode=""speech"" intelligibility=""3"">what</input>
<input mode=""speech"" intelligibility=""2"">i</input>
<input mode=""speech"" intelligibility=""1"">will</input>
<input mode=""speech"" intelligibility=""2"">be</input>
</inputs>
"
21583,1194,422,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>dont ever let your memories be bigger than your dreams</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">dont</input>
<input mode=""speech"" intelligibility=""2"">ever</input>
<input mode=""speech"" intelligibility=""1"">let</input>
<input mode=""speech"" intelligibility=""1"">your</input>
<input mode=""speech"" intelligibility=""2"">memories</input>
<input mode=""speech"" intelligibility=""2"">be</input>
<input mode=""speech"" intelligibility=""2"">bigger</input>
<input mode=""speech"" intelligibility=""1"">than</input>
<input mode=""speech"" intelligibility=""1"">your</input>
<input mode=""speech"" intelligibility=""2"">dreams</input>
</inputs>
"
18412,1042,192,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>you never fail until you stop trying</instance>
<inputs>
<input mode=""speech"" intelligibility=""4"">you</input>
<input mode=""speech"" intelligibility=""1"">never</input>
<input mode=""speech"" intelligibility=""1"">fail</input>
<input mode=""speech"" intelligibility=""1"">until</input>
<input mode=""speech"" intelligibility=""1"">you</input>
<input mode=""speech"" intelligibility=""3"">stop</input>
<input mode=""speech"" intelligibility=""2"">trying</input>
</inputs>
"
8761,272,186,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>the future depends on what you do today</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""2"">future</input>
<input mode=""speech"" intelligibility=""2"">depends</input>
<input mode=""speech"" intelligibility=""4"">on</input>
<input mode=""speech"" intelligibility=""5"">what</input>
<input mode=""speech"" intelligibility=""4"">you</input>
<input mode=""speech"" intelligibility=""2"">do</input>
<input mode=""speech"" intelligibility=""3"">today</input>
</inputs>
"
18765,959,81,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>we didnt even realize we were making memories we just knew we were having fun</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">we</input>
<input mode=""speech"" intelligibility=""1"">didnt</input>
<input mode=""speech"" intelligibility=""2"">even</input>
<input mode=""speech"" intelligibility=""1"">realize</input>
<input mode=""speech"" intelligibility=""2"">we</input>
<input mode=""speech"" intelligibility=""1"">were</input>
<input mode=""speech"" intelligibility=""2"">making</input>
<input mode=""speech"" intelligibility=""1"">memories</input>
<input mode=""speech"" intelligibility=""2"">we</input>
<input mode=""speech"" intelligibility=""2"">just</input>
<input mode=""speech"" intelligibility=""2"">knew</input>
<input mode=""speech"" intelligibility=""2"">we</input>
<input mode=""speech"" intelligibility=""2"">were</input>
<input mode=""speech"" intelligibility=""2"">having</input>
<input mode=""speech"" intelligibility=""2"">fun</input>
</inputs>
"
19047,953,537,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>dont ever let somebody tell youyou cant do something not even me alright you dream you gotta protect it</instance>
<inputs>
<input mode=""speech"" intelligibility=""3"">dont</input>
<input mode=""speech"" intelligibility=""1"">ever</input>
<input mode=""speech"" intelligibility=""1"">let</input>
<input mode=""speech"" intelligibility=""3"">somebody</input>
<input mode=""speech"" intelligibility=""2"">tell</input>
<input mode=""speech"" intelligibility=""2"">youyou</input>
<input mode=""speech"" intelligibility=""2"">cant</input>
<input mode=""speech"" intelligibility=""2"">do</input>
<input mode=""speech"" intelligibility=""1"">something</input>
<input mode=""speech"" intelligibility=""3"">not</input>
<input mode=""speech"" intelligibility=""3"">even</input>
<input mode=""speech"" intelligibility=""2"">me</input>
<input mode=""speech"" intelligibility=""1"">alright</input>
<input mode=""speech"" intelligibility=""3"">you</input>
<input mode=""speech"" intelligibility=""1"">dream</input>
<input mode=""speech"" intelligibility=""4"">you</input>
<input mode=""speech"" intelligibility=""1"">gotta</input>
<input mode=""speech"" intelligibility=""1"">protect</input>
<input mode=""speech"" intelligibility=""2"">it</input>
</inputs>
"
18388,1012,508,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>it is amazing what you can accomplish if you do not care who gets the credit</instance>
<inputs>
<input mode=""speech"" intelligibility=""4"">it</input>
<input mode=""speech"" intelligibility=""3"">is</input>
<input mode=""speech"" intelligibility=""3"">amazing</input>
<input mode=""speech"" intelligibility=""2"">what</input>
<input mode=""speech"" intelligibility=""2"">you</input>
<input mode=""speech"" intelligibility=""2"">can</input>
<input mode=""speech"" intelligibility=""2"">accomplish</input>
<input mode=""speech"" intelligibility=""4"">if</input>
<input mode=""speech"" intelligibility=""1"">you</input>
<input mode=""speech"" intelligibility=""2"">do</input>
<input mode=""speech"" intelligibility=""5"">not</input>
<input mode=""speech"" intelligibility=""2"">care</input>
<input mode=""speech"" intelligibility=""3"">who</input>
<input mode=""speech"" intelligibility=""5"">gets</input>
<input mode=""speech"" intelligibility=""4"">the</input>
<input mode=""speech"" intelligibility=""1"">credit</input>
</inputs>
"
